product_id,stock_quantity,low_stock_threshold
TEC-MA-10004535,100,20
FUR-BO-10004648,100,20
FUR-CH-10004050,100,20
FUR-TA-10003785,100,20
TEC-MA-10004617,100,20
OFF-AP-10004293,100,20
FUR-TA-10002786,100,20
FUR-TA-10000945,100,20
OFF-BRE-10004436,100,20
FUR-BEV-10004919,100,20
OFF-AP-10002244,100,20
TEC-CO-10004377,100,20
FUR-BO-10001553,100,20
FUR-TA-10000963,100,20
TEC-HEW-10002302,100,20
FUR-BEV-10004805,100,20
OFF-BI-10001120,100,20
FUR-CHR-10002686,100,20
TEC-PH-10004575,100,20
TEC-MA-10004172,100,20
FUR-TA-10001056,100,20
TEC-CO-10000415,100,20
FUR-TA-10003354,100,20
OFF-AP-10004994,100,20
TEC-CO-10004343,100,20
FUR-TA-10000283,100,20
FUR-TA-10004801,100,20
TEC-MA-10003773,100,20
TEC-MA-10002148,100,20
TEC-PH-10001146,100,20
FUR-CH-10002816,100,20
OFF-AP-10002397,100,20
FUR-TA-10003228,100,20
OFF-CUI-10000682,100,20
FUR-BO-10000279,100,20
TEC-MA-10001792,100,20
OFF-ST-10002221,100,20
FUR-BO-10002387,100,20
OFF-AP-10001178,100,20
OFF-AP-10003598,100,20
TEC-MA-10004666,100,20
TEC-MA-10000822,100,20
OFF-AP-10000864,100,20
TEC-PH-10000332,100,20
FUR-TA-10003771,100,20
OFF-AP-10001298,100,20
FUR-DAN-10004510,100,20
TEC-PH-10001459,100,20
FUR-BEV-10001217,100,20
FUR-TA-10002497,100,20
TEC-AC-10004018,100,20
TEC-PH-10002035,100,20
FUR-HON-10003871,100,20
OFF-AP-10004711,100,20
TEC-MA-10001248,100,20
FUR-TA-10003254,100,20
OFF-AP-10002675,100,20
OFF-AP-10001503,100,20
TEC-CO-10001196,100,20
TEC-MOT-10001244,100,20
FUR-TA-10001386,100,20
OFF-AP-10002629,100,20
FUR-BO-10000655,100,20
OFF-AP-10001322,100,20
TEC-MA-10000172,100,20
FUR-TA-10000671,100,20
FUR-BO-10000820,100,20
FUR-TA-10001306,100,20
FUR-FU-10001144,100,20
FUR-FU-10002246,100,20
FUR-TA-10000038,100,20
OFF-AP-10004646,100,20
TEC-CO-10004182,100,20
TEC-CO-10000208,100,20
OFF-AP-10000108,100,20
FUR-CH-10000470,100,20
TEC-MA-10004063,100,20
OFF-AP-10000486,100,20
TEC-AC-10003947,100,20
FUR-TA-10002519,100,20
FUR-TA-10000317,100,20
TEC-PH-10002672,100,20
OFF-AR-10002671,100,20
FUR-TA-10002611,100,20
TEC-CO-10001191,100,20
FUR-TA-10002341,100,20
OFF-AP-10000540,100,20
FUR-BO-10003386,100,20
FUR-TA-10004680,100,20
TEC-MA-10000488,100,20
FUR-CH-10000749,100,20
OFF-ST-10002011,100,20
FUR-TA-10001930,100,20
OFF-AP-10003568,100,20
FUR-TA-10004820,100,20
OFF-AP-10001692,100,20
FUR-TA-10001289,100,20
OFF-AP-10000003,100,20
OFF-AP-10001876,100,20
TEC-AC-10001455,100,20
OFF-AP-10003561,100,20
TEC-AC-10000089,100,20
FUR-TA-10003893,100,20
OFF-AP-10001664,100,20
TEC-PH-10003002,100,20
TEC-CO-10004961,100,20
TEC-PH-10001578,100,20
FUR-TA-10004972,100,20
OFF-AP-10004572,100,20
FUR-FU-10000729,100,20
TEC-PH-10003762,100,20
FUR-TA-10001360,100,20
FUR-TA-10004531,100,20
TEC-AC-10003921,100,20
OFF-AP-10001285,100,20
FUR-TA-10002699,100,20
FUR-TA-10002487,100,20
FUR-BO-10004679,100,20
FUR-CH-10002275,100,20
OFF-AR-10002331,100,20
FUR-LES-10004098,100,20
OFF-AP-10004041,100,20
TEC-MA-10000045,100,20
FUR-TA-10000164,100,20
FUR-CHR-10002278,100,20
FUR-TA-10003594,100,20
TEC-MA-10000433,100,20
FUR-TA-10000861,100,20
FUR-TA-10003185,100,20
FUR-BO-10003661,100,20
OFF-AP-10000675,100,20
FUR-BEV-10002803,100,20
TEC-MA-10001259,100,20
OFF-AP-10004295,100,20
TEC-MA-10004414,100,20
FUR-BO-10004924,100,20
TEC-MA-10002073,100,20
OFF-AP-10004168,100,20
FUR-BUS-10003724,100,20
OFF-AP-10000330,100,20
FUR-CH-10003616,100,20
FUR-TA-10001642,100,20
FUR-BO-10001876,100,20
FUR-TA-10000299,100,20
FUR-TA-10001600,100,20
OFF-PA-10000373,100,20
FUR-CH-10000479,100,20
FUR-BO-10001835,100,20
FUR-TA-10001228,100,20
TEC-CO-10002659,100,20
OFF-AP-10002312,100,20
TEC-PH-10001712,100,20
TEC-CO-10000447,100,20
TEC-PH-10004940,100,20
OFF-AP-10002552,100,20
TEC-MA-10000984,100,20
TEC-CO-10001301,100,20
TEC-AC-10000053,100,20
FUR-TA-10003522,100,20
OFF-EN-10004206,100,20
FUR-CH-10004455,100,20
OFF-BI-10004995,100,20
OFF-AP-10002433,100,20
TEC-AC-10001258,100,20
FUR-CH-10001207,100,20
TEC-PH-10002774,100,20
TEC-MA-10002468,100,20
FUR-TA-10004957,100,20
TEC-BRO-10004184,100,20
TEC-CO-10004904,100,20
FUR-CHR-10004803,100,20
TEC-PH-10002991,100,20
TEC-AC-10002153,100,20
TEC-PH-10001360,100,20
OFF-AP-10001815,100,20
FUR-TA-10002966,100,20
OFF-AP-10004512,100,20
FUR-TA-10001786,100,20
TEC-MA-10003801,100,20
FUR-TA-10001494,100,20
FUR-BO-10004452,100,20
OFF-ST-10002642,100,20
FUR-CHR-10001570,100,20
FUR-BO-10004129,100,20
OFF-AP-10003382,100,20
TEC-PH-10000800,100,20
OFF-AP-10003625,100,20
TEC-MA-10000742,100,20
FUR-TA-10004832,100,20
OFF-AP-10000275,100,20
TEC-MA-10000875,100,20
FUR-BO-10001372,100,20
TEC-CO-10004170,100,20
FUR-BO-10003404,100,20
FUR-TA-10003527,100,20
TEC-CO-10003083,100,20
OFF-AP-10001041,100,20
FUR-BO-10001324,100,20
FUR-TA-10004634,100,20
TEC-AC-10002348,100,20
FUR-TA-10000478,100,20
FUR-TA-10001726,100,20
TEC-MA-10004212,100,20
FUR-BEV-10000326,100,20
FUR-TA-10004722,100,20
TEC-CO-10004535,100,20
TEC-CO-10000953,100,20
OFF-AP-10003354,100,20
FUR-TA-10000649,100,20
TEC-AC-10003870,100,20
FUR-BAR-10000560,100,20
TEC-CO-10001275,100,20
TEC-MOT-10002272,100,20
TEC-CO-10002376,100,20
FUR-FU-10000668,100,20
FUR-TA-10000670,100,20
FUR-TA-10004892,100,20
TEC-MA-10000374,100,20
TEC-PH-10001795,100,20
TEC-PH-10000499,100,20
TEC-HEW-10004690,100,20
FUR-CH-10002024,100,20
FUR-TA-10003591,100,20
FUR-TA-10003899,100,20
OFF-AP-10004964,100,20
OFF-CUI-10000105,100,20
FUR-BO-10002708,100,20
OFF-AP-10004755,100,20
TEC-PH-10002517,100,20
FUR-BO-10004999,100,20
FUR-BEV-10001048,100,20
TEC-PH-10002962,100,20
FUR-BO-10004771,100,20
OFF-AP-10003866,100,20
OFF-BRE-10002738,100,20
TEC-PH-10002935,100,20
TEC-PH-10001670,100,20
FUR-TA-10003006,100,20
TEC-KON-10002050,100,20
FUR-BO-10000288,100,20
FUR-TA-10004810,100,20
FUR-TA-10003358,100,20
TEC-MA-10002392,100,20
FUR-BO-10000203,100,20
TEC-PH-10000036,100,20
OFF-AP-10004227,100,20
FUR-TA-10001968,100,20
FUR-BO-10002277,100,20
TEC-PH-10002824,100,20
TEC-PH-10004553,100,20
FUR-HON-10002837,100,20
OFF-AP-10001274,100,20
FUR-TA-10004306,100,20
TEC-AC-10003577,100,20
FUR-BO-10003734,100,20
OFF-AP-10000381,100,20
FUR-TA-10002638,100,20
TEC-MA-10004458,100,20
FUR-TA-10004336,100,20
TEC-PH-10002815,100,20
FUR-TA-10004653,100,20
TEC-MA-10000982,100,20
TEC-MA-10004446,100,20
FUR-CH-10004705,100,20
FUR-BO-10002462,100,20
TEC-PH-10002799,100,20
OFF-AP-10001408,100,20
TEC-MA-10004241,100,20
FUR-BO-10000425,100,20
TEC-CO-10003608,100,20
TEC-MA-10002614,100,20
FUR-CH-10003750,100,20
TEC-CO-10002035,100,20
TEC-CAN-10001571,100,20
TEC-CO-10002465,100,20
FUR-CH-10001588,100,20
TEC-CO-10003496,100,20
FUR-CH-10000602,100,20
FUR-TA-10003157,100,20
TEC-MA-10004408,100,20
TEC-CO-10001919,100,20
TEC-PH-10002094,100,20
OFF-AP-10001106,100,20
TEC-MA-10004224,100,20
TEC-AC-10003180,100,20
FUR-TA-10004132,100,20
OFF-AP-10001527,100,20
OFF-SU-10002881,100,20
FUR-BO-10002990,100,20
TEC-PH-10001468,100,20
TEC-CO-10002911,100,20
TEC-MOT-10002855,100,20
TEC-CO-10004406,100,20
FUR-CH-10000015,100,20
TEC-AC-10000657,100,20
TEC-PH-10002683,100,20
TEC-MA-10000864,100,20
OFF-AP-10002945,100,20
TEC-AC-10000990,100,20
FUR-TA-10002351,100,20
FUR-CH-10003618,100,20
OFF-AP-10000326,100,20
OFF-AP-10001124,100,20
TEC-CO-10002157,100,20
FUR-TA-10004256,100,20
FUR-BO-10001370,100,20
FUR-CH-10001919,100,20
FUR-TA-10003963,100,20
FUR-BO-10004633,100,20
FUR-CH-10004462,100,20
OFF-ST-10002619,100,20
TEC-CO-10000961,100,20
OFF-AP-10004913,100,20
FUR-LES-10000488,100,20
OFF-AP-10000647,100,20
FUR-TA-10003596,100,20
OFF-AP-10004140,100,20
TEC-AC-10004666,100,20
FUR-BAR-10004561,100,20
OFF-BI-10003527,100,20
FUR-BO-10001943,100,20
TEC-MA-10000429,100,20
TEC-PH-10002641,100,20
OFF-AP-10002421,100,20
FUR-TA-10000136,100,20
TEC-CO-10000279,100,20
TEC-PH-10003916,100,20
FUR-BO-10004254,100,20
TEC-MA-10001311,100,20
FUR-BO-10003783,100,20
FUR-BO-10004043,100,20
FUR-CH-10003597,100,20
OFF-AP-10000213,100,20
OFF-AP-10004191,100,20
TEC-CO-10001204,100,20
FUR-TA-10000665,100,20
FUR-HON-10004987,100,20
TEC-CO-10000013,100,20
FUR-TA-10003786,100,20
TEC-PH-10000780,100,20
OFF-AP-10002361,100,20
OFF-AP-10000534,100,20
OFF-ST-10004374,100,20
OFF-AP-10004201,100,20
TEC-CO-10004756,100,20
OFF-AP-10004464,100,20
TEC-MOT-10000939,100,20
FUR-CH-10002203,100,20
OFF-AP-10002537,100,20
FUR-TA-10000360,100,20
TEC-PH-10001494,100,20
FUR-BO-10001507,100,20
TEC-CO-10001001,100,20
TEC-CO-10003655,100,20
OFF-AP-10001635,100,20
OFF-AP-10000487,100,20
FUR-TA-10000591,100,20
OFF-AP-10001103,100,20
FUR-TA-10000558,100,20
FUR-BO-10000259,100,20
TEC-MA-10004236,100,20
FUR-CH-10000685,100,20
FUR-TA-10004371,100,20
OFF-AP-10004698,100,20
TEC-SAM-10004940,100,20
TEC-AC-10002844,100,20
FUR-TA-10000075,100,20
OFF-AP-10001926,100,20
OFF-AP-10002734,100,20
OFF-AP-10003618,100,20
TEC-AC-10001047,100,20
TEC-CO-10002812,100,20
FUR-TA-10000519,100,20
TEC-CO-10002696,100,20
FUR-CH-10003973,100,20
FUR-BO-10002031,100,20
FUR-BO-10001872,100,20
FUR-TA-10002789,100,20
FUR-TA-10001226,100,20
FUR-IKE-10003053,100,20
FUR-TA-10003583,100,20
FUR-BO-10003541,100,20
TEC-PH-10001492,100,20
FUR-BO-10004844,100,20
OFF-AP-10000691,100,20
OFF-AP-10002351,100,20
FUR-TA-10001276,100,20
OFF-AP-10000584,100,20
TEC-AC-10003417,100,20
TEC-AC-10004420,100,20
TEC-AC-10003262,100,20
TEC-PH-10002584,100,20
TEC-MA-10004168,100,20
FUR-TA-10002467,100,20
TEC-CO-10004099,100,20
FUR-HON-10000224,100,20
OFF-AP-10004627,100,20
FUR-TA-10003954,100,20
TEC-APP-10004657,100,20
TEC-CO-10002095,100,20
TEC-CO-10000764,100,20
OFF-KIT-10003757,100,20
OFF-AP-10002090,100,20
OFF-AP-10002941,100,20
FUR-CH-10001187,100,20
FUR-FU-10000576,100,20
TEC-PH-10000018,100,20
FUR-TA-10004484,100,20
TEC-AC-10002364,100,20
TEC-MA-10002992,100,20
FUR-BO-10004371,100,20
FUR-TA-10003386,100,20
FUR-LES-10004420,100,20
FUR-TA-10003790,100,20
FUR-TA-10003449,100,20
FUR-CH-10000546,100,20
FUR-CH-10003168,100,20
FUR-TA-10003179,100,20
FUR-BO-10004560,100,20
OFF-AP-10004571,100,20
FUR-CH-10000155,100,20
OFF-HOO-10000445,100,20
FUR-TA-10003323,100,20
TEC-CO-10002316,100,20
FUR-BUS-10002989,100,20
FUR-CH-10003365,100,20
TEC-PH-10002885,100,20
OFF-AP-10001099,100,20
FUR-BO-10004852,100,20
OFF-ST-10000439,100,20
TEC-CO-10003166,100,20
TEC-MA-10002918,100,20
FUR-BO-10000596,100,20
TEC-MA-10001494,100,20
FUR-TA-10001633,100,20
TEC-PH-10001457,100,20
OFF-AP-10001305,100,20
TEC-PH-10003794,100,20
FUR-CH-10003761,100,20
FUR-NOV-10002107,100,20
FUR-HON-10002941,100,20
FUR-SAU-10003933,100,20
TEC-PH-10000298,100,20
TEC-CO-10002686,100,20
OFF-AP-10002698,100,20
TEC-PH-10001573,100,20
TEC-STA-10002459,100,20
FUR-CH-10002438,100,20
FUR-BO-10001196,100,20
TEC-AC-10004487,100,20
FUR-BO-10001039,100,20
FUR-TA-10000962,100,20
FUR-TA-10004219,100,20
TEC-CO-10002119,100,20
OFF-ST-10001780,100,20
OFF-HAM-10001107,100,20
FUR-TA-10002527,100,20
FUR-BO-10000022,100,20
TEC-CO-10003113,100,20
FUR-BO-10000311,100,20
FUR-BO-10004690,100,20
TEC-MA-10001261,100,20
FUR-CH-10000783,100,20
TEC-MA-10003223,100,20
OFF-AP-10002252,100,20
FUR-TA-10004342,100,20
OFF-ST-10002763,100,20
TEC-PH-10000840,100,20
OFF-AP-10003221,100,20
FUR-BO-10003968,100,20
FUR-BO-10001392,100,20
OFF-AP-10004958,100,20
TEC-EPS-10002711,100,20
OFF-AP-10003834,100,20
FUR-TA-10000434,100,20
FUR-FU-10004876,100,20
TEC-MA-10003441,100,20
TEC-SAM-10001131,100,20
TEC-PH-10004554,100,20
FUR-CH-10004026,100,20
FUR-BO-10003126,100,20
FUR-BO-10001192,100,20
FUR-TA-10003568,100,20
OFF-HOO-10001881,100,20
TEC-MA-10003626,100,20
FUR-BO-10004842,100,20
FUR-TA-10003078,100,20
OFF-AP-10003963,100,20
OFF-HOO-10001105,100,20
FUR-CH-10004199,100,20
FUR-CH-10002250,100,20
FUR-HON-10003412,100,20
FUR-IKE-10000521,100,20
TEC-PAN-10000577,100,20
FUR-TA-10001950,100,20
TEC-CO-10003420,100,20
FUR-CH-10000309,100,20
OFF-AP-10001058,100,20
OFF-AP-10003497,100,20
FUR-CH-10003894,100,20
TEC-PH-10001117,100,20
FUR-TA-10000490,100,20
FUR-NOV-10004925,100,20
TEC-MA-10004534,100,20
FUR-SAF-10004252,100,20
FUR-CH-10003771,100,20
OFF-AP-10000663,100,20
FUR-BO-10004142,100,20
FUR-TA-10000184,100,20
FUR-TA-10001980,100,20
FUR-TA-10004406,100,20
FUR-CH-10001271,100,20
TEC-AC-10001100,100,20
TEC-PH-10002680,100,20
FUR-BO-10000008,100,20
FUR-CH-10001582,100,20
TEC-MA-10003936,100,20
OFF-ST-10004687,100,20
TEC-MA-10002093,100,20
FUR-CH-10003950,100,20
FUR-BO-10004103,100,20
TEC-CO-10002872,100,20
FUR-CH-10003702,100,20
TEC-MA-10002952,100,20
FUR-TA-10003268,100,20
TEC-MA-10001972,100,20
TEC-MA-10003953,100,20
TEC-CO-10000865,100,20
TEC-CO-10002323,100,20
FUR-BAR-10003532,100,20
TEC-CO-10000775,100,20
TEC-MA-10000199,100,20
TEC-AC-10001056,100,20
OFF-ST-10000003,100,20
FUR-CH-10002782,100,20
FUR-ELD-10001163,100,20
FUR-CH-10003312,100,20
OFF-AP-10003909,100,20
OFF-AP-10001299,100,20
TEC-CO-10000854,100,20
TEC-MA-10003757,100,20
OFF-AP-10003588,100,20
OFF-EN-10002061,100,20
FUR-BO-10002444,100,20
TEC-CO-10003228,100,20
FUR-TA-10002935,100,20
TEC-AC-10003506,100,20
OFF-AP-10001956,100,20
TEC-CO-10003236,100,20
TEC-EPS-10002920,100,20
TEC-CO-10004089,100,20
FUR-BO-10001309,100,20
FUR-CH-10001429,100,20
TEC-MA-10002210,100,20
OFF-ST-10001097,100,20
OFF-AP-10002425,100,20
FUR-TA-10003171,100,20
FUR-TA-10003030,100,20
OFF-AP-10004494,100,20
TEC-CO-10004394,100,20
TEC-MA-10000768,100,20
TEC-CO-10003354,100,20
OFF-AP-10002681,100,20
OFF-ST-10004341,100,20
TEC-CO-10001046,100,20
FUR-SAF-10002846,100,20
FUR-BO-10001875,100,20
TEC-PH-10000160,100,20
FUR-TA-10004937,100,20
TEC-MA-10003743,100,20
OFF-AP-10001391,100,20
TEC-MA-10001627,100,20
FUR-TA-10001889,100,20
TEC-CO-10002269,100,20
FUR-HON-10001851,100,20
FUR-CHR-10003806,100,20
FUR-TA-10002544,100,20
TEC-CO-10004367,100,20
TEC-CO-10002242,100,20
FUR-CH-10000774,100,20
OFF-AP-10003304,100,20
FUR-CH-10004063,100,20
TEC-MA-10001360,100,20
FUR-BO-10004388,100,20
FUR-FU-10004614,100,20
OFF-ST-10002530,100,20
FUR-CH-10000932,100,20
TEC-CO-10003589,100,20
TEC-CO-10000666,100,20
TEC-CO-10001766,100,20
FUR-LES-10002852,100,20
OFF-PA-10001281,100,20
TEC-CO-10004234,100,20
TEC-CO-10003217,100,20
FUR-BO-10001892,100,20
OFF-AP-10004063,100,20
FUR-BO-10001073,100,20
FUR-LES-10000874,100,20
TEC-PH-10000303,100,20
FUR-CHR-10001784,100,20
FUR-TA-10003747,100,20
FUR-BO-10003893,100,20
FUR-TA-10001327,100,20
FUR-NOV-10000847,100,20
FUR-BO-10002889,100,20
TEC-AC-10002340,100,20
TEC-CO-10002040,100,20
OFF-AP-10003275,100,20
TEC-CO-10003307,100,20
FUR-TA-10002235,100,20
OFF-AP-10003524,100,20
TEC-PH-10004196,100,20
FUR-IKE-10004853,100,20
TEC-PH-10002217,100,20
TEC-PH-10001824,100,20
TEC-AC-10003969,100,20
TEC-NOK-10003562,100,20
TEC-BEL-10001689,100,20
FUR-HON-10003533,100,20
FUR-CH-10000027,100,20
OFF-KIT-10003337,100,20
TEC-MA-10000258,100,20
TEC-CO-10004997,100,20
TEC-CO-10004365,100,20
OFF-AP-10000667,100,20
FUR-TA-10001622,100,20
FUR-BO-10000624,100,20
FUR-TA-10004748,100,20
FUR-TA-10003576,100,20
TEC-PH-10000486,100,20
FUR-CH-10004774,100,20
OFF-AP-10003099,100,20
FUR-BO-10002740,100,20
TEC-MA-10003674,100,20
TEC-CO-10001375,100,20
TEC-PH-10004631,100,20
TEC-MA-10002771,100,20
FUR-CH-10002891,100,20
OFF-AP-10000934,100,20
FUR-BO-10001165,100,20
TEC-MA-10001598,100,20
TEC-CO-10002197,100,20
TEC-AC-10004145,100,20
OFF-AP-10002283,100,20
FUR-BO-10004408,100,20
FUR-TA-10004524,100,20
OFF-CUI-10001032,100,20
FUR-FU-10003095,100,20
FUR-CH-10002033,100,20
FUR-BO-10004660,100,20
TEC-CO-10001895,100,20
TEC-CO-10002240,100,20
TEC-PH-10002590,100,20
TEC-MA-10001622,100,20
TEC-HP -10001115,100,20
OFF-AP-10002008,100,20
TEC-CO-10003406,100,20
TEC-MA-10000858,100,20
FUR-CH-10001215,100,20
TEC-MA-10001569,100,20
FUR-TA-10004440,100,20
FUR-BO-10000786,100,20
TEC-MA-10003990,100,20
OFF-BIC-10001739,100,20
OFF-AP-10003702,100,20
OFF-HAM-10000312,100,20
TEC-SAM-10004230,100,20
FUR-BO-10004630,100,20
FUR-CH-10004255,100,20
OFF-AP-10002932,100,20
OFF-BI-10000545,100,20
FUR-OFF-10002330,100,20
OFF-AP-10001975,100,20
TEC-CO-10003622,100,20
FUR-CH-10000042,100,20
OFF-AP-10001190,100,20
OFF-ENE-10004377,100,20
TEC-MA-10003337,100,20
TEC-AC-10003814,100,20
OFF-AP-10000751,100,20
FUR-TA-10004005,100,20
FUR-BAR-10000946,100,20
FUR-BO-10004199,100,20
FUR-BO-10003046,100,20
FUR-BO-10002892,100,20
FUR-TA-10002172,100,20
FUR-CH-10002585,100,20
FUR-SAU-10002255,100,20
OFF-AP-10004937,100,20
FUR-TA-10003782,100,20
TEC-CO-10004813,100,20
FUR-NOV-10004602,100,20
FUR-TA-10003663,100,20
FUR-SAF-10002495,100,20
OFF-BI-10004600,100,20
OFF-HOO-10004910,100,20
OFF-EN-10003299,100,20
TEC-MA-10003631,100,20
TEC-MOT-10000554,100,20
FUR-BO-10004670,100,20
FUR-TA-10000052,100,20
TEC-SHA-10003353,100,20
FUR-BO-10000321,100,20
TEC-CO-10003964,100,20
OFF-JIF-10002836,100,20
FUR-CH-10001237,100,20
TEC-BRO-10004802,100,20
OFF-AP-10000078,100,20
OFF-AP-10000226,100,20
TEC-CO-10001093,100,20
FUR-CH-10001021,100,20
FUR-BO-10002580,100,20
OFF-AP-10003380,100,20
TEC-KON-10004735,100,20
TEC-MA-10000317,100,20
TEC-AC-10002914,100,20
FUR-CH-10003232,100,20
OFF-AP-10003965,100,20
TEC-PH-10002759,100,20
TEC-AC-10002159,100,20
FUR-TA-10003055,100,20
FUR-BO-10000514,100,20
FUR-TA-10003003,100,20
FUR-DAN-10002741,100,20
TEC-PAN-10001674,100,20
TEC-CAN-10001376,100,20
TEC-PH-10003646,100,20
FUR-BEV-10001853,100,20
TEC-AC-10004289,100,20
OFF-AP-10001197,100,20
FUR-BO-10001714,100,20
TEC-SHA-10001309,100,20
TEC-CO-10000270,100,20
OFF-AP-10002573,100,20
OFF-EN-10002752,100,20
TEC-MA-10002118,100,20
FUR-TA-10002557,100,20
TEC-AC-10003415,100,20
FUR-TA-10000073,100,20
OFF-PA-10000871,100,20
FUR-BO-10004707,100,20
TEC-MA-10001727,100,20
FUR-TA-10000323,100,20
FUR-CH-10000857,100,20
FUR-CHR-10000585,100,20
FUR-TA-10001496,100,20
FUR-BO-10001362,100,20
FUR-BO-10001822,100,20
TEC-AC-10000712,100,20
TEC-CO-10001741,100,20
OFF-HOO-10004243,100,20
OFF-AP-10000258,100,20
OFF-AP-10004415,100,20
OFF-ST-10002774,100,20
TEC-MA-10004679,100,20
TEC-PH-10004144,100,20
FUR-TA-10003518,100,20
FUR-BO-10002000,100,20
TEC-CO-10002271,100,20
FUR-TA-10003405,100,20
TEC-MA-10001940,100,20
TEC-NOK-10004339,100,20
FUR-CH-10004040,100,20
TEC-CO-10003763,100,20
TEC-CIS-10002344,100,20
FUR-FU-10001132,100,20
OFF-AP-10000800,100,20
TEC-PH-10000956,100,20
FUR-SAU-10003928,100,20
TEC-PH-10002780,100,20
TEC-PH-10002042,100,20
OFF-AP-10004183,100,20
OFF-PA-10003273,100,20
FUR-CH-10000974,100,20
TEC-CO-10001869,100,20
TEC-AC-10001838,100,20
TEC-CO-10001419,100,20
FUR-TA-10001740,100,20
TEC-PH-10002715,100,20
FUR-CH-10001394,100,20
TEC-PH-10001413,100,20
TEC-LOG-10004405,100,20
TEC-MA-10004814,100,20
FUR-CH-10001415,100,20
FUR-LES-10002613,100,20
TEC-CO-10001234,100,20
FUR-SAU-10002043,100,20
TEC-CO-10003506,100,20
FUR-CH-10000213,100,20
TEC-CO-10000387,100,20
TEC-MA-10002790,100,20
TEC-MA-10003404,100,20
FUR-TA-10001549,100,20
FUR-CH-10002923,100,20
